issue_type,timestamp_start,timestamp_end,sensor_id,record_count,note
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,404640,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404640,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404753,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,404759,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,405613,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,405613,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,405613,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,405619,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,405619,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,405701,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,405701,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407150,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407151,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407152,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407152,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407153,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407153,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407155,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407157,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407161,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407165,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407172,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407172,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407173,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407173,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407174,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407176,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407177,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407179,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407179,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407180,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407181,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407181,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407184,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407185,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407186,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407187,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407190,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407191,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407194,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407194,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407200,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407202,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407204,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407206,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407207,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407321,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407321,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407323,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407323,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407325,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407328,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407331,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407332,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407335,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407336,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407336,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407337,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407337,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407339,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407339,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407341,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407341,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407342,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407344,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407348,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407352,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407359,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407359,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407360,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407361,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407364,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407364,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407364,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407367,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407370,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407370,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407372,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407373,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,407373,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407373,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407374,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,407710,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407710,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,407711,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,408907,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,408907,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,408907,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,408911,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,409524,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,409524,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,409525,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,409526,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,409526,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,409526,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,409528,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,409529,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,409529,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,413026,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,413026,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,413845,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,413845,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-04-20 01:40:00,2017-04-20 01:40:00,413877,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,413877,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,413878,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,413878,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-05 19:55:00,2017-05-05 19:55:00,414284,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,414284,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
zero_speed_candidate,2017-05-09 20:35:00,2017-05-09 20:35:00,414694,1,0值需先作为数据质量候选核查，不得直接解释为车辆完全停止
