timestamp,detector_id,segment_id,direction,road_type,lanes,flow_15min,speed_kmh,occupancy_pct,travel_time_min,rain,event,is_weekend,is_peak,incident,congestion,severe_congestion
2026-03-14 17:00:00,D01,S01,东向,城市快速路,4,63,73.36,23.77,4.91,0,0,1,1,0,1,0
2026-03-14 17:15:00,D01,S01,东向,城市快速路,4,63,79.6,17.7,4.52,0,0,1,1,0,0,0
2026-03-14 17:30:00,D01,S01,东向,城市快速路,4,65,81.57,18.94,4.41,0,0,1,1,0,0,0
2026-03-14 17:45:00,D01,S01,东向,城市快速路,4,71,71.46,22.01,5.04,0,0,1,1,0,1,0
2026-03-14 18:00:00,D01,S01,东向,城市快速路,4,81,78.1,21.11,4.61,0,0,1,1,0,0,0
2026-03-14 18:15:00,D01,S01,东向,城市快速路,4,56,90.13,15.98,3.99,0,0,1,1,0,0,0
2026-03-14 18:30:00,D01,S01,东向,城市快速路,4,55,88.26,17.53,4.08,0,0,1,1,0,0,0
2026-03-14 18:45:00,D01,S01,东向,城市快速路,4,54,88.53,15.33,4.07,0,0,1,1,0,0,0
2026-03-14 19:00:00,D01,S01,东向,城市快速路,4,55,82.21,17.21,4.38,0,0,1,1,0,0,0
2026-03-14 19:15:00,D01,S01,东向,城市快速路,4,51,79.19,13.8,4.55,0,0,1,1,0,0,0
2026-03-14 19:30:00,D01,S01,东向,城市快速路,4,29,87.66,12.52,4.11,0,0,1,0,0,0,0
2026-03-14 19:45:00,D01,S01,东向,城市快速路,4,32,85.17,11.32,4.23,0,0,1,0,0,0,0
2026-03-14 20:00:00,D01,S01,东向,城市快速路,4,29,81.8,14.45,4.4,0,0,1,0,0,0,0
2026-03-14 20:15:00,D01,S01,东向,城市快速路,4,37,82.24,15.3,4.38,0,0,1,0,0,0,0
2026-03-14 20:30:00,D01,S01,东向,城市快速路,4,28,87.97,10.55,4.09,0,0,1,0,0,0,0
2026-03-14 20:45:00,D01,S01,东向,城市快速路,4,23,82.79,8.99,4.35,0,0,1,0,0,0,0
2026-03-14 21:00:00,D01,S01,东向,城市快速路,4,25,79.96,12.01,4.5,0,0,1,0,0,0,0
2026-03-14 21:15:00,D01,S01,东向,城市快速路,4,13,88.79,8.52,4.05,0,0,1,0,0,0,0
2026-03-14 21:30:00,D01,S01,东向,城市快速路,4,22,86.08,10.38,4.18,0,0,1,0,1,0,0
2026-03-14 21:45:00,D01,S01,东向,城市快速路,4,31,77.7,14.56,4.63,0,0,1,0,0,0,0
2026-03-14 22:00:00,D01,S01,东向,城市快速路,4,19,90.3,8.19,3.99,0,0,1,0,0,0,0
2026-03-14 22:15:00,D01,S01,东向,城市快速路,4,23,86.99,11.95,4.14,0,0,1,0,0,0,0
2026-03-14 22:30:00,D01,S01,东向,城市快速路,4,12,88.86,6.88,4.05,0,0,1,0,0,0,0
2026-03-14 22:45:00,D01,S01,东向,城市快速路,4,15,84.91,9.62,4.24,0,0,1,0,0,0,0
2026-03-14 23:00:00,D01,S01,东向,城市快速路,4,19,83.03,11.8,4.34,0,0,1,0,0,0,0
2026-03-14 23:15:00,D01,S01,东向,城市快速路,4,31,90.65,13.8,3.97,0,0,1,0,0,0,0
2026-03-14 23:30:00,D01,S01,东向,城市快速路,4,21,90.47,13.27,3.98,0,0,1,0,0,0,0
2026-03-14 23:45:00,D01,S01,东向,城市快速路,4,18,84.45,10.62,4.26,0,0,1,0,0,0,0
2026-03-15 00:00:00,D01,S01,东向,城市快速路,4,34,81.84,18.66,4.4,0,0,1,0,0,0,0
2026-03-15 00:15:00,D01,S01,东向,城市快速路,4,28,80.64,11.82,4.46,0,0,1,0,0,0,0
2026-03-15 00:30:00,D01,S01,东向,城市快速路,4,25,92.54,16.26,3.89,0,0,1,0,0,0,0
2026-03-15 00:45:00,D01,S01,东向,城市快速路,4,21,92.13,11.28,3.91,0,0,1,0,0,0,0
2026-03-15 01:00:00,D01,S01,东向,城市快速路,4,23,85.33,10.38,4.22,0,0,1,0,0,0,0
2026-03-15 01:15:00,D01,S01,东向,城市快速路,4,21,88.02,10.83,4.09,0,0,1,0,0,0,0
2026-03-15 01:30:00,D01,S01,东向,城市快速路,4,20,80.47,10.65,4.47,0,0,1,0,0,0,0
2026-03-15 01:45:00,D01,S01,东向,城市快速路,4,11,83.24,6.83,4.33,0,0,1,0,0,0,0
2026-03-15 02:00:00,D01,S01,东向,城市快速路,4,24,89.47,8.59,4.02,0,0,1,0,0,0,0
2026-03-15 02:15:00,D01,S01,东向,城市快速路,4,30,90.45,13.66,3.98,0,0,1,0,0,0,0
2026-03-15 02:30:00,D01,S01,东向,城市快速路,4,16,89.13,13.12,4.04,0,0,1,0,0,0,0
2026-03-15 02:45:00,D01,S01,东向,城市快速路,4,19,82.87,9.8,4.34,0,0,1,0,0,0,0
2026-03-15 03:00:00,D01,S01,东向,城市快速路,4,25,87.18,9.52,4.13,0,0,1,0,0,0,0
2026-03-15 03:15:00,D01,S01,东向,城市快速路,4,27,77.92,14.03,4.62,0,0,1,0,0,0,0
2026-03-15 03:30:00,D01,S01,东向,城市快速路,4,33,92.02,12.72,3.91,0,0,1,0,0,0,0
2026-03-15 03:45:00,D01,S01,东向,城市快速路,4,25,83.93,13.56,4.29,0,0,1,0,0,0,0
2026-03-15 04:00:00,D01,S01,东向,城市快速路,4,22,82.47,9.4,4.37,0,0,1,0,0,0,0
2026-03-15 04:15:00,D01,S01,东向,城市快速路,4,19,84.67,10.97,4.25,0,0,1,0,0,0,0
2026-03-15 04:30:00,D01,S01,东向,城市快速路,4,22,90.22,9.02,3.99,0,0,1,0,0,0,0
2026-03-15 04:45:00,D01,S01,东向,城市快速路,4,17,84.92,9.29,4.24,0,0,1,0,0,0,0
2026-03-15 05:00:00,D01,S01,东向,城市快速路,4,29,80.68,12.78,4.46,0,0,1,0,0,0,0
2026-03-15 05:15:00,D01,S01,东向,城市快速路,4,27,92.11,12.63,3.91,0,0,1,0,0,0,0
2026-03-15 05:30:00,D01,S01,东向,城市快速路,4,22,86.49,13.79,4.16,0,0,1,0,0,0,0
2026-03-15 05:45:00,D01,S01,东向,城市快速路,4,34,84.84,17.13,4.24,0,0,1,0,0,0,0
2026-03-15 06:00:00,D01,S01,东向,城市快速路,4,34,81.12,12.4,4.44,0,0,1,0,0,0,0
2026-03-15 06:15:00,D01,S01,东向,城市快速路,4,31,88.99,15.64,4.05,0,0,1,0,0,0,0
2026-03-15 06:30:00,D01,S01,东向,城市快速路,4,37,91.65,14.81,3.93,0,0,1,0,0,0,0
2026-03-15 06:45:00,D01,S01,东向,城市快速路,4,48,74.53,14.13,4.83,0,0,1,0,0,1,0
2026-03-15 07:00:00,D01,S01,东向,城市快速路,4,43,85.46,17.6,4.21,0,0,1,1,0,0,0
2026-03-15 07:15:00,D01,S01,东向,城市快速路,4,64,84.14,21.36,4.28,0,0,1,1,0,0,0
2026-03-15 07:30:00,D01,S01,东向,城市快速路,4,63,86.52,18.86,4.16,0,0,1,1,0,0,0
2026-03-15 07:45:00,D01,S01,东向,城市快速路,4,69,82.1,20.86,4.38,0,0,1,1,0,0,0
2026-03-15 08:00:00,D01,S01,东向,城市快速路,4,57,83.08,19.82,4.33,0,0,1,1,0,0,0
2026-03-15 08:15:00,D01,S01,东向,城市快速路,4,71,82.39,24.51,4.37,0,0,1,1,0,0,0
2026-03-15 08:30:00,D01,S01,东向,城市快速路,4,59,78.82,17.7,4.57,0,0,1,1,0,0,0
2026-03-15 08:45:00,D01,S01,东向,城市快速路,4,49,82.87,17.72,4.34,0,0,1,1,0,0,0
2026-03-15 09:00:00,D01,S01,东向,城市快速路,4,48,86.52,15.75,4.16,0,0,1,1,0,0,0
2026-03-15 09:15:00,D01,S01,东向,城市快速路,4,41,83.11,13.64,4.33,0,0,1,1,0,0,0
2026-03-15 09:30:00,D01,S01,东向,城市快速路,4,42,80.83,16.7,4.45,0,0,1,0,0,0,0
2026-03-15 09:45:00,D01,S01,东向,城市快速路,4,36,93.47,12.13,3.85,0,0,1,0,0,0,0
2026-03-15 10:00:00,D01,S01,东向,城市快速路,4,29,89.29,13.8,4.03,0,0,1,0,0,0,0
2026-03-15 10:15:00,D01,S01,东向,城市快速路,4,24,83.05,10.12,4.33,0,0,1,0,0,0,0
2026-03-15 10:30:00,D01,S01,东向,城市快速路,4,28,84.88,13.87,4.24,0,0,1,0,0,0,0
2026-03-15 10:45:00,D01,S01,东向,城市快速路,4,16,87.81,12.27,4.1,0,0,1,0,0,0,0
2026-03-15 11:00:00,D01,S01,东向,城市快速路,4,20,82.97,12.81,4.34,0,0,1,0,0,0,0
2026-03-15 11:15:00,D01,S01,东向,城市快速路,4,24,85.86,11.0,4.19,0,0,1,0,0,0,0
2026-03-15 11:30:00,D01,S01,东向,城市快速路,4,23,84.96,9.32,4.24,0,0,1,0,0,0,0
2026-03-15 11:45:00,D01,S01,东向,城市快速路,4,19,80.6,9.25,4.47,0,0,1,0,0,0,0
2026-03-15 12:00:00,D01,S01,东向,城市快速路,4,38,80.27,13.13,4.48,0,0,1,0,0,0,0
2026-03-15 12:15:00,D01,S01,东向,城市快速路,4,28,79.14,10.7,4.55,0,0,1,0,0,0,0
2026-03-15 12:30:00,D01,S01,东向,城市快速路,4,29,86.23,10.08,4.18,0,0,1,0,0,0,0
2026-03-15 12:45:00,D01,S01,东向,城市快速路,4,17,89.13,8.52,4.04,0,0,1,0,0,0,0
2026-03-15 13:00:00,D01,S01,东向,城市快速路,4,22,82.37,10.97,4.37,0,0,1,0,0,0,0
2026-03-15 13:15:00,D01,S01,东向,城市快速路,4,15,89.46,7.54,4.02,0,0,1,0,0,0,0
2026-03-15 13:30:00,D01,S01,东向,城市快速路,4,26,96.0,12.19,3.75,0,0,1,0,0,0,0
2026-03-15 13:45:00,D01,S01,东向,城市快速路,4,16,89.21,12.35,4.04,0,0,1,0,0,0,0
2026-03-15 14:00:00,D01,S01,东向,城市快速路,4,9,86.6,9.66,4.16,0,0,1,0,0,0,0
2026-03-15 14:15:00,D01,S01,东向,城市快速路,4,17,87.56,10.42,4.11,0,0,1,0,0,0,0
2026-03-15 14:30:00,D01,S01,东向,城市快速路,4,27,89.5,12.33,4.02,0,0,1,0,0,0,0
2026-03-15 14:45:00,D01,S01,东向,城市快速路,4,29,92.07,14.67,3.91,0,0,1,0,0,0,0
2026-03-15 15:00:00,D01,S01,东向,城市快速路,4,15,83.68,9.72,4.3,0,0,1,0,0,0,0
2026-03-15 15:15:00,D01,S01,东向,城市快速路,4,31,91.27,13.87,3.94,0,0,1,0,0,0,0
2026-03-15 15:30:00,D01,S01,东向,城市快速路,4,39,84.1,14.33,4.28,0,0,1,0,0,0,0
2026-03-15 15:45:00,D01,S01,东向,城市快速路,4,36,89.77,13.21,4.01,0,0,1,0,0,0,0
2026-03-15 16:00:00,D01,S01,东向,城市快速路,4,41,84.92,14.67,4.24,0,0,1,0,0,0,0
2026-03-15 16:15:00,D01,S01,东向,城市快速路,4,46,88.74,15.48,4.06,0,0,1,0,0,0,0
2026-03-15 16:30:00,D01,S01,东向,城市快速路,4,46,81.25,16.46,4.43,0,0,1,1,0,0,0
2026-03-15 16:45:00,D01,S01,东向,城市快速路,4,58,78.41,19.83,4.59,0,0,1,1,0,0,0
2026-03-15 17:00:00,D01,S01,东向,城市快速路,4,67,79.47,21.64,4.53,0,0,1,1,0,0,0
2026-03-15 17:15:00,D01,S01,东向,城市快速路,4,64,82.85,20.07,4.35,0,0,1,1,0,0,0
2026-03-15 17:30:00,D01,S01,东向,城市快速路,4,69,77.82,20.64,4.63,0,0,1,1,0,0,0
2026-03-15 17:45:00,D01,S01,东向,城市快速路,4,72,70.31,23.41,5.12,0,0,1,1,0,1,0
2026-03-15 18:00:00,D01,S01,东向,城市快速路,4,84,79.34,27.75,4.54,0,0,1,1,0,0,0
2026-03-15 18:15:00,D01,S01,东向,城市快速路,4,63,81.73,16.34,4.4,0,0,1,1,0,0,0
2026-03-15 18:30:00,D01,S01,东向,城市快速路,4,62,85.68,17.61,4.2,0,0,1,1,0,0,0
2026-03-15 18:45:00,D01,S01,东向,城市快速路,4,56,77.72,17.08,4.63,0,0,1,1,0,0,0
2026-03-15 19:00:00,D01,S01,东向,城市快速路,4,56,77.34,21.56,4.65,0,0,1,1,0,0,0
2026-03-15 19:15:00,D01,S01,东向,城市快速路,4,36,83.23,13.17,4.33,0,0,1,1,0,0,0
2026-03-15 19:30:00,D01,S01,东向,城市快速路,4,50,82.96,16.2,4.34,0,0,1,0,0,0,0
2026-03-15 19:45:00,D01,S01,东向,城市快速路,4,40,79.78,20.0,4.51,0,0,1,0,0,0,0
2026-03-15 20:00:00,D01,S01,东向,城市快速路,4,32,75.85,8.98,4.75,0,0,1,0,0,0,0
2026-03-15 20:15:00,D01,S01,东向,城市快速路,4,34,75.77,13.58,4.75,0,0,1,0,0,0,0
2026-03-15 20:30:00,D01,S01,东向,城市快速路,4,34,86.22,13.46,4.18,0,0,1,0,0,0,0
2026-03-15 20:45:00,D01,S01,东向,城市快速路,4,28,92.02,16.01,3.91,0,0,1,0,0,0,0
2026-03-15 21:00:00,D01,S01,东向,城市快速路,4,27,92.13,12.87,3.91,0,0,1,0,0,0,0
2026-03-15 21:15:00,D01,S01,东向,城市快速路,4,24,85.97,12.4,4.19,0,0,1,0,0,0,0
2026-03-15 21:30:00,D01,S01,东向,城市快速路,4,23,85.99,14.03,4.19,0,0,1,0,0,0,0
2026-03-15 21:45:00,D01,S01,东向,城市快速路,4,20,87.09,10.99,4.13,0,0,1,0,0,0,0
2026-03-15 22:00:00,D01,S01,东向,城市快速路,4,22,82.71,13.92,4.35,0,0,1,0,0,0,0
2026-03-15 22:15:00,D01,S01,东向,城市快速路,4,29,84.1,12.1,4.28,0,0,1,0,0,0,0
2026-03-15 22:30:00,D01,S01,东向,城市快速路,4,24,86.17,12.29,4.18,0,0,1,0,0,0,0
2026-03-15 22:45:00,D01,S01,东向,城市快速路,4,12,77.67,8.64,4.64,0,0,1,0,0,0,0
2026-03-15 23:00:00,D01,S01,东向,城市快速路,4,20,86.18,10.35,4.18,0,0,1,0,0,0,0
2026-03-15 23:15:00,D01,S01,东向,城市快速路,4,22,87.37,14.34,4.12,0,0,1,0,0,0,0
2026-03-15 23:30:00,D01,S01,东向,城市快速路,4,17,84.75,9.07,4.25,0,0,1,0,0,0,0
2026-03-15 23:45:00,D01,S01,东向,城市快速路,4,29,86.36,15.47,4.17,0,0,1,0,0,0,0
2026-03-02 00:00:00,D02,S02,西向,城市快速路,4,25,81.97,11.54,4.39,0,0,0,0,0,0,0
2026-03-02 00:15:00,D02,S02,西向,城市快速路,4,18,85.03,8.64,4.23,0,0,0,0,0,0,0
2026-03-02 00:30:00,D02,S02,西向,城市快速路,4,30,83.85,15.01,4.29,0,0,0,0,0,0,0
2026-03-02 00:45:00,D02,S02,西向,城市快速路,4,30,85.6,9.5,4.21,0,0,0,0,0,0,0
2026-03-02 01:00:00,D02,S02,西向,城市快速路,4,37,80.6,14.21,4.47,0,0,0,0,0,0,0
2026-03-02 01:15:00,D02,S02,西向,城市快速路,4,35,84.81,13.62,4.24,0,0,0,0,0,0,0
2026-03-02 01:30:00,D02,S02,西向,城市快速路,4,34,82.01,14.34,4.39,0,0,0,0,0,0,0
2026-03-02 01:45:00,D02,S02,西向,城市快速路,4,36,88.24,13.79,4.08,0,0,0,0,0,0,0
2026-03-02 02:00:00,D02,S02,西向,城市快速路,4,23,84.91,11.89,4.24,0,0,0,0,0,0,0
2026-03-02 02:15:00,D02,S02,西向,城市快速路,4,38,76.81,18.03,4.69,0,0,0,0,0,0,0
2026-03-02 02:30:00,D02,S02,西向,城市快速路,4,26,86.61,11.72,4.16,0,0,0,0,0,0,0
2026-03-02 02:45:00,D02,S02,西向,城市快速路,4,22,82.35,14.17,4.37,0,0,0,0,0,0,0
2026-03-02 03:00:00,D02,S02,西向,城市快速路,4,35,82.57,17.14,4.36,0,0,0,0,0,0,0
2026-03-02 03:15:00,D02,S02,西向,城市快速路,4,33,89.14,11.62,4.04,0,0,0,0,0,0,0
2026-03-02 03:30:00,D02,S02,西向,城市快速路,4,27,91.13,13.47,3.95,0,0,0,0,0,0,0
2026-03-02 03:45:00,D02,S02,西向,城市快速路,4,28,90.32,14.79,3.99,0,0,0,0,0,0,0
2026-03-02 04:00:00,D02,S02,西向,城市快速路,4,38,88.28,13.62,4.08,0,0,0,0,0,0,0
2026-03-02 04:15:00,D02,S02,西向,城市快速路,4,30,81.61,9.07,4.41,0,0,0,0,0,0,0
2026-03-02 04:30:00,D02,S02,西向,城市快速路,4,22,81.54,8.89,4.42,0,0,0,0,0,0,0
2026-03-02 04:45:00,D02,S02,西向,城市快速路,4,18,85.41,9.72,4.21,0,0,0,0,0,0,0
2026-03-02 05:00:00,D02,S02,西向,城市快速路,4,31,86.76,11.06,4.15,0,0,0,0,0,0,0
2026-03-02 05:15:00,D02,S02,西向,城市快速路,4,31,81.38,13.71,4.42,0,0,0,0,0,0,0
2026-03-02 05:30:00,D02,S02,西向,城市快速路,4,25,85.31,13.58,4.22,0,0,0,0,0,0,0
2026-03-02 05:45:00,D02,S02,西向,城市快速路,4,38,81.91,16.87,4.4,0,0,0,0,0,0,0
2026-03-02 06:00:00,D02,S02,西向,城市快速路,4,39,85.6,17.38,4.21,0,0,0,0,0,0,0
2026-03-02 06:15:00,D02,S02,西向,城市快速路,4,40,89.83,16.0,4.01,0,0,0,0,0,0,0
2026-03-02 06:30:00,D02,S02,西向,城市快速路,4,57,82.53,14.23,4.36,0,0,0,0,0,0,0
2026-03-02 06:45:00,D02,S02,西向,城市快速路,4,44,79.86,16.34,4.51,0,0,0,0,0,0,0
2026-03-02 07:00:00,D02,S02,西向,城市快速路,4,59,89.8,17.69,4.01,0,0,0,1,0,0,0
2026-03-02 07:15:00,D02,S02,西向,城市快速路,4,75,74.35,21.52,4.84,0,0,0,1,0,1,0
2026-03-02 07:30:00,D02,S02,西向,城市快速路,4,82,82.37,23.19,4.37,0,0,0,1,0,0,0
2026-03-02 07:45:00,D02,S02,西向,城市快速路,4,94,70.67,28.23,5.09,0,0,0,1,0,1,0
2026-03-02 08:00:00,D02,S02,西向,城市快速路,4,93,70.55,29.39,5.1,0,0,0,1,0,1,0
2026-03-02 08:15:00,D02,S02,西向,城市快速路,4,82,80.44,24.51,4.48,0,0,0,1,0,0,0
2026-03-02 08:30:00,D02,S02,西向,城市快速路,4,86,75.99,25.98,4.74,0,0,0,1,0,0,0
2026-03-02 08:45:00,D02,S02,西向,城市快速路,4,81,80.92,22.57,4.45,0,0,0,1,0,0,0
2026-03-02 09:00:00,D02,S02,西向,城市快速路,4,66,75.33,21.92,4.78,0,0,0,1,0,0,0
2026-03-02 09:15:00,D02,S02,西向,城市快速路,4,51,92.63,17.53,3.89,0,0,0,1,0,0,0
2026-03-02 09:30:00,D02,S02,西向,城市快速路,4,52,81.11,19.47,4.44,0,0,0,0,0,0,0
2026-03-02 09:45:00,D02,S02,西向,城市快速路,4,39,83.1,12.79,4.33,0,0,0,0,0,0,0
2026-03-02 10:00:00,D02,S02,西向,城市快速路,4,34,85.91,14.56,4.19,0,0,0,0,0,0,0
2026-03-02 10:15:00,D02,S02,西向,城市快速路,4,48,83.82,14.74,4.29,0,0,0,0,0,0,0
2026-03-02 10:30:00,D02,S02,西向,城市快速路,4,30,91.4,11.58,3.94,0,0,0,0,0,0,0
2026-03-02 10:45:00,D02,S02,西向,城市快速路,4,38,82.23,14.76,4.38,0,0,0,0,0,0,0
2026-03-02 11:00:00,D02,S02,西向,城市快速路,4,46,83.69,16.85,4.3,0,0,0,0,0,0,0
2026-03-02 11:15:00,D02,S02,西向,城市快速路,4,26,87.26,13.27,4.13,0,0,0,0,0,0,0
2026-03-02 11:30:00,D02,S02,西向,城市快速路,4,31,84.87,11.13,4.24,0,0,0,0,0,0,0
2026-03-02 11:45:00,D02,S02,西向,城市快速路,4,39,81.18,14.82,4.43,0,0,0,0,0,0,0
2026-03-02 12:00:00,D02,S02,西向,城市快速路,4,24,81.67,8.88,4.41,0,0,0,0,0,0,0
2026-03-02 12:15:00,D02,S02,西向,城市快速路,4,31,86.36,14.89,4.17,0,0,0,0,0,0,0
2026-03-02 12:30:00,D02,S02,西向,城市快速路,4,29,84.44,11.05,4.26,0,0,0,0,0,0,0
2026-03-02 12:45:00,D02,S02,西向,城市快速路,4,29,82.24,10.08,4.38,0,0,0,0,0,0,0
2026-03-02 13:00:00,D02,S02,西向,城市快速路,4,26,92.91,18.28,3.87,0,0,0,0,0,0,0
2026-03-02 13:15:00,D02,S02,西向,城市快速路,4,22,84.84,10.57,4.24,0,0,0,0,0,0,0
2026-03-02 13:30:00,D02,S02,西向,城市快速路,4,31,80.78,12.36,4.46,0,0,0,0,0,0,0
2026-03-02 13:45:00,D02,S02,西向,城市快速路,4,20,90.74,9.22,3.97,0,0,0,0,0,0,0
2026-03-02 14:00:00,D02,S02,西向,城市快速路,4,33,89.15,13.12,4.04,0,0,0,0,0,0,0
2026-03-02 14:15:00,D02,S02,西向,城市快速路,4,27,85.08,14.07,4.23,0,0,0,0,0,0,0
2026-03-02 14:30:00,D02,S02,西向,城市快速路,4,32,80.02,15.05,4.5,0,0,0,0,0,0,0
2026-03-02 14:45:00,D02,S02,西向,城市快速路,4,24,85.64,8.52,4.2,0,0,0,0,0,0,0
2026-03-02 15:00:00,D02,S02,西向,城市快速路,4,35,82.29,14.21,4.37,0,0,0,0,0,0,0
2026-03-02 15:15:00,D02,S02,西向,城市快速路,4,39,87.26,18.25,4.13,0,0,0,0,0,0,0
2026-03-02 15:30:00,D02,S02,西向,城市快速路,4,35,89.94,15.63,4.0,0,0,0,0,0,0,0
2026-03-02 15:45:00,D02,S02,西向,城市快速路,4,55,80.87,16.12,4.45,0,0,0,0,0,0,0
2026-03-02 16:00:00,D02,S02,西向,城市快速路,4,47,81.37,16.08,4.42,0,0,0,0,0,0,0
2026-03-02 16:15:00,D02,S02,西向,城市快速路,4,68,76.92,21.35,4.68,0,0,0,0,0,0,0
2026-03-02 16:30:00,D02,S02,西向,城市快速路,4,67,81.73,21.01,4.4,0,0,0,1,0,0,0
2026-03-02 16:45:00,D02,S02,西向,城市快速路,4,78,79.06,22.44,4.55,0,0,0,1,0,0,0
2026-03-02 17:00:00,D02,S02,西向,城市快速路,4,86,78.83,25.92,4.57,0,0,0,1,0,0,0
2026-03-02 17:15:00,D02,S02,西向,城市快速路,4,94,74.91,27.78,4.81,0,0,0,1,0,1,0
2026-03-02 17:30:00,D02,S02,西向,城市快速路,4,92,76.94,25.71,4.68,0,0,0,1,0,0,0
2026-03-02 17:45:00,D02,S02,西向,城市快速路,4,87,76.69,24.71,4.69,0,0,0,1,0,0,0
2026-03-02 18:00:00,D02,S02,西向,城市快速路,4,78,78.15,22.2,4.61,0,0,0,1,0,0,0
2026-03-02 18:15:00,D02,S02,西向,城市快速路,4,71,77.38,22.07,4.65,0,0,0,1,0,0,0
2026-03-02 18:30:00,D02,S02,西向,城市快速路,4,74,77.14,20.15,4.67,0,0,0,1,0,0,0
2026-03-02 18:45:00,D02,S02,西向,城市快速路,4,65,77.97,21.23,4.62,0,0,0,1,0,0,0
2026-03-02 19:00:00,D02,S02,西向,城市快速路,4,60,82.14,22.03,4.38,0,0,0,1,0,0,0
2026-03-02 19:15:00,D02,S02,西向,城市快速路,4,51,73.33,18.29,4.91,0,0,0,1,0,1,0
2026-03-02 19:30:00,D02,S02,西向,城市快速路,4,50,75.13,19.11,4.79,0,0,0,0,0,0,0
2026-03-02 19:45:00,D02,S02,西向,城市快速路,4,26,78.78,16.14,4.57,0,0,0,0,0,0,0
2026-03-02 20:00:00,D02,S02,西向,城市快速路,4,48,82.29,18.12,4.38,0,0,0,0,0,0,0
2026-03-02 20:15:00,D02,S02,西向,城市快速路,4,36,82.43,13.34,4.37,0,0,0,0,0,0,0
2026-03-02 20:30:00,D02,S02,西向,城市快速路,4,41,86.83,16.76,4.15,0,0,0,0,0,0,0
2026-03-02 20:45:00,D02,S02,西向,城市快速路,4,37,84.01,13.78,4.29,0,0,0,0,0,0,0
2026-03-02 21:00:00,D02,S02,西向,城市快速路,4,31,87.92,13.54,4.09,0,0,0,0,0,0,0
2026-03-02 21:15:00,D02,S02,西向,城市快速路,4,24,81.6,11.97,4.41,0,0,0,0,0,0,0
2026-03-02 21:30:00,D02,S02,西向,城市快速路,4,28,83.26,9.51,4.32,0,0,0,0,0,0,0
2026-03-02 21:45:00,D02,S02,西向,城市快速路,4,39,82.46,11.84,4.37,0,0,0,0,0,0,0
2026-03-02 22:00:00,D02,S02,西向,城市快速路,4,37,89.54,11.37,4.02,0,0,0,0,0,0,0
2026-03-02 22:15:00,D02,S02,西向,城市快速路,4,27,84.76,10.01,4.25,0,0,0,0,0,0,0
2026-03-02 22:30:00,D02,S02,西向,城市快速路,4,29,85.51,14.29,4.21,0,0,0,0,0,0,0
2026-03-02 22:45:00,D02,S02,西向,城市快速路,4,29,81.79,11.52,4.4,0,0,0,0,0,0,0
2026-03-02 23:00:00,D02,S02,西向,城市快速路,4,26,96.0,11.78,3.75,0,0,0,0,0,0,0
2026-03-02 23:15:00,D02,S02,西向,城市快速路,4,25,86.84,9.34,4.15,0,0,0,0,0,0,0
2026-03-02 23:30:00,D02,S02,西向,城市快速路,4,33,82.77,15.22,4.35,0,0,0,0,0,0,0
2026-03-02 23:45:00,D02,S02,西向,城市快速路,4,22,95.44,13.23,3.77,0,0,0,0,0,0,0
2026-03-03 00:00:00,D02,S02,西向,城市快速路,4,28,84.65,17.11,4.25,0,0,0,0,0,0,0
2026-03-03 00:15:00,D02,S02,西向,城市快速路,4,32,81.61,10.55,4.41,0,0,0,0,0,0,0
2026-03-03 00:30:00,D02,S02,西向,城市快速路,4,27,83.14,13.84,4.33,0,0,0,0,0,0,0
2026-03-03 00:45:00,D02,S02,西向,城市快速路,4,23,80.6,12.22,4.47,0,0,0,0,0,0,0
2026-03-03 01:00:00,D02,S02,西向,城市快速路,4,36,87.98,16.59,4.09,0,0,0,0,0,0,0
2026-03-03 01:15:00,D02,S02,西向,城市快速路,4,33,84.05,10.14,4.28,0,0,0,0,0,0,0
2026-03-03 01:30:00,D02,S02,西向,城市快速路,4,33,90.54,15.14,3.98,0,0,0,0,0,0,0
2026-03-03 01:45:00,D02,S02,西向,城市快速路,4,35,87.61,11.71,4.11,0,0,0,0,0,0,0
2026-03-03 02:00:00,D02,S02,西向,城市快速路,4,35,80.53,12.77,4.47,0,0,0,0,0,0,0
2026-03-03 02:15:00,D02,S02,西向,城市快速路,4,33,79.67,13.81,4.52,0,0,0,0,0,0,0
2026-03-03 02:30:00,D02,S02,西向,城市快速路,4,36,86.35,13.4,4.17,0,0,0,0,0,0,0
2026-03-03 02:45:00,D02,S02,西向,城市快速路,4,43,89.36,15.06,4.03,0,0,0,0,0,0,0
2026-03-03 03:00:00,D02,S02,西向,城市快速路,4,32,85.14,16.36,4.23,0,0,0,0,0,0,0
2026-03-03 03:15:00,D02,S02,西向,城市快速路,4,26,82.61,9.26,4.36,0,0,0,0,0,0,0
2026-03-03 03:30:00,D02,S02,西向,城市快速路,4,37,77.64,17.09,4.64,0,0,0,0,0,0,0
2026-03-03 03:45:00,D02,S02,西向,城市快速路,4,34,92.33,13.7,3.9,0,0,0,0,0,0,0
2026-03-03 04:00:00,D02,S02,西向,城市快速路,4,41,90.21,13.93,3.99,0,0,0,0,0,0,0
2026-03-03 04:15:00,D02,S02,西向,城市快速路,4,27,89.2,9.97,4.04,0,0,0,0,0,0,0
2026-03-03 04:30:00,D02,S02,西向,城市快速路,4,21,80.36,8.57,4.48,0,0,0,0,0,0,0
